time,prefix,asID,OriginMatch,IRR,Parent,SameOrg,PC,Depen,Distance
1748643498,103.71.71.0/24,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748643498,103.71.69.0/24,23650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748643503,103.67.23.0/24,150718,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1748643503,103.99.66.0/24,140148,0.0,0.0,0.0,0.0,0.0,0.0,0.9283452514950798
1748643503,103.99.67.0/24,140148,0.0,0.0,0.0,0.0,0.0,0.0,0.9283452514950798
1748643503,103.159.100.0/23,134021,0.0,0.0,0.0,0.0,0.0,0.0,0.9352612891938619
1748643503,103.139.136.0/23,21859,0.0,0.0,0.0,0.0,1.0,0.0,0.9958442697825577
1748643503,115.124.40.0/24,56124,0.0,0.0,0.0,0.0,0.0,0.0,0.9300077884300357
1748643503,115.124.46.0/24,56124,0.0,0.0,0.0,0.0,0.0,0.0,0.9300077884300357
1748643503,115.109.128.0/17,17908,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1748643503,103.239.170.0/24,133001,0.0,0.0,0.0,0.0,0.0,0.0,0.9507848522657242
1748643503,103.239.171.0/24,55352,0.0,0.0,0.0,0.0,0.0,0.0,0.7133949598700301
1748643503,103.172.58.0/23,135799,0.0,0.0,0.0,0.0,0.0,0.0,0.15499440998867153
1748643503,103.239.168.0/24,133001,0.0,0.0,0.0,0.0,0.0,0.0,0.9507848522657242
1748643503,103.239.169.0/24,133001,0.0,0.0,0.0,0.0,0.0,0.0,0.9507848522657242
1748643503,103.55.21.0/24,17439,0.0,0.0,0.0,0.0,1.0,0.0,0.9511705461262123
1748643503,115.112.217.0/24,141464,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1748643503,103.173.214.0/24,137000,0.0,0.0,0.0,0.0,0.0,0.0,0.8917431440013883
1748643503,103.168.212.0/24,137000,0.0,0.0,0.0,0.0,0.0,0.0,0.8917431440013883
1748643503,103.148.249.0/24,134027,0.0,0.0,0.0,1.0,0.0,0.0,0.9054333163794991
1748643503,110.232.255.0/24,134319,0.0,0.0,0.0,0.0,0.0,0.0,0.9506343164493398
1748643503,103.196.133.0/24,24554,0.0,0.0,0.0,0.0,0.0,0.0,0.9491169484391456
1748643503,103.196.135.0/24,24554,0.0,0.0,0.0,0.0,0.0,0.0,0.9491169484391456
1748643503,103.196.134.0/24,24554,0.0,0.0,0.0,0.0,0.0,0.0,0.9491169484391456
1748643504,103.208.48.0/22,23650,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1748643533,156.236.19.0/24,21859,0.0,0.0,0.0,0.0,1.0,0.0,0.9964713004983785
1748643533,160.202.197.0/24,148000,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1748643533,160.30.145.0/24,141308,0.0,0.0,0.0,0.0,0.0,0.0,0.8998402886964392
1748643533,161.248.159.0/24,132215,0.0,0.0,0.0,0.0,0.0,0.0,0.9490366219506926
1748643533,154.223.148.0/23,137443,0.0,1.0,0.0,0.0,0.0,0.0,0.9967449713892677
